id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization difficulty,manpower,tax
1223,Oceania,BarrierreefSea,Sea,sea,0,0,0,0,Coast of New Zealand,0,0,0
1224,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Biak Bay,0,0,0
1225,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Viliaz Strait,0,0,0
1226,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Melanesian Sea,0,0,0
1227,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Melanesia,0,0,0
1228,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Trobriand Islands,0,0,0
1229,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Louisiade Archipelago,0,0,0
1230,Oceania,SWPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1231,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,The Solomons,0,0,0
1232,Oceania,SWPacificSea,Sea,sea,0,0,0,0,Gilbert Sea,0,0,0
1233,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1234,Oceania,SWPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1235,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1236,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1237,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1238,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1239,America,SEPacificSea,Sea,sea,0,arctic,0,0,Magellan Strait,0,0,0
1240,America,SWAtlanticSea,CapeHornArea,sea,0,arctic,0,0,Cape Horn,0,0,0
1241,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Patagonian Sea,0,0,0
1242,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Southern Atlantic Ocean,0,0,0
1243,America,SWAtlanticSea,Sea,sea,0,0,0,0,Falkland Islands,0,0,0
1244,America,SWAtlanticSea,Sea,sea,0,0,0,0,New Georgia Island,0,0,0
1245,America,SWAtlanticSea,Sea,sea,0,0,0,0,South Atlantic Ocean,0,0,0
1246,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Southern Atlantic Ocean,0,0,0
1247,America,SEAtlanticSea,Sea,sea,0,arctic,0,0,Tristan da Cunha Island,0,0,0
1248,America,SEAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1249,America,SEAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1250,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Walvis Bay,0,0,0
1251,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Coast of Namibia,0,0,0
1252,Africa,SWIndianSea,GoodHopeArea,sea,0,arctic,0,0,Cape of Good Hope,0,0,0
1253,Africa,SWIndianSea,Sea,sea,0,0,0,0,Coast of Natal,0,0,0
1254,Africa,SWIndianSea,Sea,sea,0,0,0,0,Southern  Indian Ocean,0,0,0
1255,Africa,SWIndianSea,Sea,sea,0,0,0,0,Cape Romain,0,0,0
1256,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1257,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1258,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1259,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1260,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1261,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1262,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1263,Oceania,SEIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1264,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Australian Sea,0,0,0
1265,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Western Australian Coast,0,0,0
1266,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Shark Bay,0,0,0
1267,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Coast of New Holland,0,0,0
1268,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Cape Leeuwin,0,0,0
1269,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Recherche Archipelago,0,0,0
1270,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Great Australian Bight,0,0,0
1271,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Kangaroo Island,0,0,0
1272,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Eastern Australia,0,0,0
1273,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Sandy Cape,0,0,0
1274,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Capricorn Channel,0,0,0
1275,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Coral Sea,0,0,0
1276,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Coral Sea,0,0,0
1277,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Coral Sea,0,0,0
1278,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,New Caledonian Sea,0,0,0
1279,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Coral Sea,0,0,0
1280,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Cape Farewell,0,0,0
1281,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Coral Sea,0,0,0
1282,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1283,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1284,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1285,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1286,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1287,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1288,America,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1289,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1290,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1291,America,SWAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1292,Africa,SEAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1293,Africa,SEAtlanticSea,Sea,sea,0,arctic,0,0,Southern  Atlantic Ocean,0,0,0
1294,Africa,SEAtlanticSea,Sea,sea,0,arctic,0,0,Cape of Storms,0,0,0
1295,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,South Indian Ocean,0,0,0
1296,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1297,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1298,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1299,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,The Roaring Forties,0,0,0
1300,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1301,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1302,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1303,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1304,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1305,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1306,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1307,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1308,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1309,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1310,Oceania,SEIndianSea,Sea,sea,0,arctic,0,0,Southern  Indian Ocean,0,0,0
1311,Oceania,SEIndianSea,Sea,sea,0,0,0,0,Southern  Indian Ocean,0,0,0
1312,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Bass Strait,0,0,0
1313,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Cape Howe,0,0,0
1314,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Tasman Sea,0,0,0
1315,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Tasman Sea,0,0,0
1316,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Tasman Sea,0,0,0
1317,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Tasman Sea,0,0,0
1318,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,Cook Strait,0,0,0
1319,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1320,Oceania,BarrierReefSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1321,Asia,NWPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
1322,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1323,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,The Mascareignes,0,0,0
1324,Africa,SWIndianSea,Sea,sea,0,0,0,0,Coast of Tamatave,0,0,0
1325,Africa,SWIndianSea,Sea,sea,0,0,0,0,Diego Suarez Bay,0,0,0
1326,Europe,Lake,Lake,river,0,0,0,0,Northern Caspian Sea,0,0,0
1327,Asia,Lake,Lake,river,0,0,0,0,Southern Caspian Sea,0,0,0
1328,Africa,SWIndianSea,Sea,sea,0,0,0,0,Coast of Ciskei,0,0,0
1329,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Table Bay,0,0,0
1330,Africa,SEAtlanticSea,Sea,sea,0,arctic,0,0,Southern Atlantic Ocean,0,0,0
1331,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Saint George's Channel,0,0,0
1332,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,Central Pacific Ocean,0,0,0
1333,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1334,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1335,America,SWAtlanticSea,Sea,sea,0,0,0,0,Bahia Blanca,0,0,0
1336,America,SEPacificSea,Sea,sea,0,arctic,0,0,Easter Island,0,0,0
1337,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Milne Bay,0,0,0
1338,Oceania,OceaniaSea,Sea,sea,0,arctic,0,0,Great Barrier Reef,0,0,0
1339,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Papuan Coast,0,0,0
1340,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Kolepom Bay,0,0,0
1341,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Arafuan Sea,0,0,0
1342,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Gulf of Carpentaria,0,0,0
1343,Oceania,OceaniaSea,Sea,sea,0,0,0,0,King Sound,0,0,0
1344,Oceania,OceaniaSea,Sea,sea,0,0,0,0,South Timor Sea,0,0,0
1345,Asia,OceaniaSea,Sea,sea,0,0,0,0,Timor Sea,0,0,0
1346,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Timor,0,0,0
1347,Asia,OceaniaSea,Sea,sea,0,0,0,0,Straits of Lombok,0,0,0
1348,Asia,WPacificSea,Sea,sea,0,0,0,0,Moro Gulf,0,0,0
1349,Asia,WPacificSea,Sea,sea,0,0,0,0,Sea of Palawan,0,0,0
1350,Asia,OceaniaSea,Sea,sea,0,0,0,0,Coast of Brunei,0,0,0
1351,Asia,ThaiSea,Sea,sea,0,0,0,0,Cam Rah Bay,0,0,0
1352,Asia,WPacificSea,Sea,sea,0,0,0,0,Manilla Bay,0,0,0
1353,Asia,OceaniaSea,Sea,sea,0,0,0,0,Karimata Strait,0,0,0
1354,Asia,OceaniaSea,Sea,sea,0,0,0,0,Coast of Java,0,0,0
1355,Asia,NEIndianSea,Sea,sea,0,0,0,0,Christmas Island,0,0,0
1356,Asia,ThaiSea,Sea,sea,0,0,0,0,Mekong Delta,0,0,0
1357,Asia,NEIndianSea,Sea,sea,0,0,0,0,Nicobar Islands,0,0,0
1358,Asia,NEIndianSea,Sea,sea,0,0,0,0,Coast of Ajeh,0,0,0
1359,Asia,SWIndianSea,Sea,sea,0,0,0,0,Western Oman Sea,0,0,0
1360,Africa,SWIndianSea,Sea,sea,0,0,0,0,Coast of Transkei,0,0,0
1361,Europe,Lake,Lake,river,0,0,0,0,Lake Ladoga,0,0,0
1362,Europe,ScandinaviaSea,Sea,sea,0,0,0,0,The Skagerack,0,0,0
1363,Asia,GulfSea,Sea,sea,0,0,0,0,Persian Gulf,0,0,0
1364,America,SEPacificSea,Sea,sea,0,0,0,0,Atacama Coast,0,0,0
1365,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Ivory Coast,0,0,0
1366,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1367,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1368,Africa,NCAtlanticSea,Sea,sea,0,tundra,0,0,Atlantic Equatorial Current,0,0,0
1369,America,Lake,Lake,sea,0,0,0,0,Lake Ontario,0,0,0
1370,America,Lake,Lake,sea,0,0,0,0,Lake Erie,0,0,0
1371,America,Lake,Lake,sea,0,0,0,0,Lake Michigan,0,0,0
1372,America,Lake,Lake,sea,0,0,0,0,Lake Superior,0,0,0
1373,America,CaribbeanSea,Sea,sea,0,0,0,0,Tampa Bay,0,0,0
1374,America,SEPacificSea,Sea,sea,0,0,0,0,South Chilean Coast,0,0,0
1375,America,CaribbeanSea,Sea,sea,0,0,0,0,Greater Antillas,0,0,0
1376,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern Atlantic Ocean,0,0,0
1377,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern Atlantic Ocean,0,0,0
1378,America,CaribbeanSea,Sea,sea,0,0,0,0,Lesser Antillas,0,0,0
1442,0,0,0,river,0,0,0,0,Lake Baikal & Selenga River,0,0,0
1453,0,0,0,river,0,0,0,0,Lake Tiberiade,0,0,0
1461,0,0,0,river,0,0,0,0,Lake V�ttern,0,0,0
1466,Europe,Scandinavia,Denmark,hill,catholic,tundra,scandinavian,fish,Iceland,0,1,1
1467,Asia,Siberia,Amur,hill,pagan,tundra,altai,fur,Nagorje,2,1,2
1468,Asia,Siberia,Amur,hill,pagan,tundra,altai,fur,Khretset,2,1,2
1469,Europe,Scandinavia,Sweden,forest,catholic,ncontinental,scandinavian,naval_supplies,G�strikland,0,1,3
1470,Europe,Eastern Europe,Russian North,marsh,orthodox,tundra,ugric,fur,Karelia,0,1,1
1473,America,North America,Oregon,forest,pagan,temperate,navajo,fur,Oregon,5,2,5
1474,America,North America,Oregon,hill,pagan,temperate,navajo,grain,Sierra Nevada,5,1,2
1475,America,North America,California,hill,pagan,temperate,navajo,grain,Tonopah,5,1,2
1476,America,North America,California,hill,pagan,temperate,navajo,grain,Inyo,5,1,2
1477,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Utah,5,1,2
1478,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Moab,5,1,1
1479,America,North America,Nevada,plains,pagan,temperate,navajo,wool,Colorado,5,1,3
1480,America,North America,Texas,plains,pagan,temperate,navajo,wool,Llano Estacado,5,2,2
1481,America,North America,Louisiane,plains,pagan,ncontinental,navajo,grain,Oklahoma,5,1,3
1482,America,South America,Inca,hill,pagan,tropical,andean,wool,Montana,5,2,2
1483,America,South America,Inca,hill,pagan,tropical,andean,copper,Atalaya,5,1,2
1484,America,South America,Inca,hill,pagan,tropical,andean,iron,Manu,5,1,2
1485,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas del Norte,5,1,8
1486,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas del Sur,5,3,8
1487,Africa,West Africa,Mauritania,plains,pagan,tropical,mande,slaves,Awdaghost,9,2,2
1488,Africa,West Africa,Senegal,plains,pagan,tropical,mande,gold,Walata,9,2,2
1489,Africa,West Africa,Senegal,forest,pagan,tropical,mande,gold,Jenn�,9,2,2
1490,Africa,West Africa,Timbuktu,forest,sunni,tropical,mande,iron,Bambuk,9,5,8
1491,Africa,West Africa,Senegal,forest,pagan,tropical,mande,slaves,Segu,9,2,2
1492,Africa,West Africa,Gold,forest,pagan,tropical,mande,slaves,Niani,9,2,2
1493,Africa,West Africa,Gold,forest,pagan,tropical,ashanti,ivory,Mossi,9,5,2
1494,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,ivory,Bur�,9,5,8
1495,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,chinaware,Timbuktu,9,4,8
1496,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,salt,Gao,9,5,8
1497,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,grain,Say,9,5,8
1498,Africa,West Africa,Ivory,forest,pagan,tropical,aka,ivory,Begho,9,3,3
1499,Africa,West Africa,Ivory,forest,sunni,tropical,mande,slaves,Zaria,9,4,3
1500,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Oye,9,5,7
1501,Africa,West Africa,Ivory,plains,pagan,tropical,yoruba,grain,Kano,9,5,3
1502,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Nupa,9,3,3
1503,Africa,West Africa,Gabon,forest,pagan,tropical,kongolese,slaves,Teke,5,4,3
1504,Africa,West Africa,Gabon,marsh,pagan,tropical,kongolese,slaves,Ngoyo,5,5,3
1505,Africa,West Africa,Congo,marsh,pagan,tropical,kongolese,slaves,Ndongo,9,5,5
1506,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,spices,Congo,9,5,5
1507,Africa,South Africa,Sofala,plains,pagan,tropical,shona,grain,Chibuene,9,4,1
1508,Africa,South Africa,Sofala,hill,pagan,tropical,shona,gold,Sofala,9,4,4
1509,Africa,South Africa,Sofala,marsh,pagan,tropical,shona,slaves,Zimbabwe,9,6,6
1510,Africa,South Africa,Sofala,hill,pagan,tropical,shona,gold,Rozwi,9,6,3
1511,Africa,South Africa,Sofala,hill,pagan,tropical,shona,gold,Nembire,9,6,3
1512,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,iron,Morogoro,9,4,2
1513,Africa,East Africa,Tanganyika,hill,pagan,tropical,swahili,slaves,Arusha,9,4,1
1514,Africa,East Africa,Tanganyika,hill,pagan,tropical,swahili,copper,Galana,9,4,1
1515,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,slaves,Tana,9,4,1
1516,Africa,East Africa,Ethiopia,hill,miaphysite,desertic,ethiopian,grain,Welo,5,6,4
1517,Africa,East Africa,Ethiopia,hill,miaphysite,temperate,ethiopian,chinaware,Shewa,5,6,10
1518,Africa,East Africa,Ethiopia,forest,sunni,desertic,ethiopian,grain,Arsi,5,1,2
1519,Africa,East Africa,Ethiopia,plains,sunni,desertic,ethiopian,grain,Harerge,5,1,2
1520,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Chandigarh,5,3,1
1521,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Panjab,5,4,2
1522,Asia,India,Punjab,desert,hindu,tropical,rajput,grain,Bikaner,5,6,7
1523,Asia,India,Lahore,desert,sunni,tropical,afghani,wool,Thar,5,3,3
1524,Asia,Central Asia,Afghanistan,hill,sunni,tropical,afghani,grain,Quetta,5,4,3
1525,Asia,Central Asia,Afghanistan,hill,sunni,tropical,afghani,wool,Qandahar,5,5,3
1526,Asia,Central Asia,Bahk,hill,sunni,tropical,baluchi,wool,Zahedan,5,3,2
1527,Asia,Central Asia,Afghanistan,hill,sunni,tundra,afghani,wool,Kabul,5,8,8
1528,Asia,Central Asia,Afghanistan,desert,sunni,temperate,afghani,salt,Kushka,5,4,2
1529,Asia,Central Asia,Persia,hill,sunni,temperate,persian,wool,Birjand,5,2,3
1530,Asia,Central Asia,Persia,hill,sunni,temperate,persian,grain,Khorasan,5,2,4
1531,Asia,Central Asia,Afghanistan,plains,sunni,temperate,persian,chinaware,Herat,5,6,11
1532,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,wine,Bukhara,5,5,12
1533,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,slaves,Khiva,5,3,7
1534,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,salt,Kyzylkum,5,2,5
1535,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,wool,Karsak,5,4,5
1536,Asia,Siberia,Omsk,plains,sunni,temperate,tatar,wool,Nura,5,3,4
1537,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Vestbygden,3,1,1
1538,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Eiriksfjord,3,1,1
1539,Asia,China,Himalaya,hill,hindu,arctic,nepali,wool,Nepal,5,1,2
1540,Asia,China,Himalaya,hill,buddhist,arctic,tibetan,wool,Gangdise,5,1,1
1541,Asia,China,Himalaya,hill,buddhist,arctic,tibetan,wool,Kunlun,5,1,1
1542,Asia,China,Himalaya,hill,buddhist,arctic,tibetan,wool,Dangla,5,1,1
1543,Asia,China,Himalaya,hill,buddhist,arctic,tibetan,wool,Lhasa,5,2,2
1544,Asia,China,Chengdu,hill,buddhist,arctic,tibetan,wool,Xinjiang,5,1,1
1545,Asia,China,Chengdu,hill,pagan,tropical,upper_burman,iron,Kachin,5,2,5
1546,Asia,Indochina,Assam,hill,buddhist,tropical,burmese,cloth,Assam,5,5,5
1547,Asia,Indochina,Burma,forest,buddhist,tropical,burmese,grain,Mandalay,5,6,6
1548,Asia,Indochina,Burma,hill,buddhist,tropical,thai,gold,Shan,5,3,5
1549,Asia,Indochina,Burma,hill,buddhist,tropical,thai,grain,Bago,5,3,6
1550,Asia,Indochina,Siam,hill,buddhist,tropical,thai,grain,Lampang,5,2,5
1551,Asia,Indochina,Siam,forest,buddhist,tropical,thai,grain,Sarakham,5,2,5
1552,Asia,Indochina,Annam,hill,buddhist,tropical,thai,grain,Mekong,5,3,5
1553,Asia,China,Yunnan,hill,pagan,tropical,upper_burman,gold,Yunnan,5,3,9
1554,Asia,Indochina,Annam,hill,confucian,tropical,thai,tea,Lao Cai,5,4,6
1555,Asia,China,Canton,hill,confucian,tropical,zhuang,tea,Wenshan,5,3,8
1556,Asia,China,Yunnan,hill,confucian,temperate,han,grain,Guizhou,5,4,12
1557,Asia,China,Chengdu,hill,pagan,tropical,upper_burman,tea,Sichuan Pendi,5,3,10
1558,Asia,China,Sha Anxi,hill,confucian,temperate,han,gold,Lanzhou,5,3,4
1559,Asia,China,Sha Anxi,desert,sunni,temperate,han,salt,Xining,5,4,4
1560,Asia,China,Sha Anxi,desert,confucian,temperate,han,copper,Ningxia,5,4,4
1561,Asia,China,Peking,hill,confucian,temperate,han,wool,Hohhot,5,3,2
1562,Asia,China,Peking,hill,confucian,temperate,han,grain,Shanxi,5,7,10
1563,Asia,China,Sha Anxi,hill,confucian,temperate,han,naval_supplies,Shaanxi,5,8,11
1564,Asia,China,Peking,plains,confucian,temperate,han,cloth,Henan,5,8,9
1565,Asia,China,Shanghai,plains,confucian,temperate,han,cloth,Hubei,5,6,15
1566,Asia,China,Canton,hill,confucian,temperate,han,iron,Hunan,5,4,13
1567,Asia,China,Shanghai,plains,confucian,temperate,han,tea,Nanchang,5,8,12
1568,America,North America,Bermuda,plains,pagan,tropical,caribbean,naval_supplies,Bermuda,4,1,2
1569,America,North America,Bermuda,plains,pagan,temperate,caribbean,salt,Bahamas,4,1,2
1570,Asia,Siberia,Ob,marsh,pagan,tundra,tatar,fur,Sadrinsk,5,1,2
1571,Asia,Siberia,Ob,marsh,pagan,tundra,tatar,fur,Jalutorovsk,5,1,2
1572,Asia,Siberia,Ob,marsh,pagan,tundra,altai,fur,Nefedova,5,1,1
1573,Asia,Siberia,Ob,marsh,pagan,tundra,tatar,naval_supplies,Tobolsk,5,1,1
1574,Asia,Siberia,Ob,plains,pagan,tundra,altai,grain,Demjanskoje,5,1,1
1575,Asia,Siberia,Ob,marsh,pagan,tundra,altai,salt,Sergino,5,1,1
1576,Asia,Siberia,Ob,marsh,pagan,tundra,altai,grain,Mansijisk,5,1,1
1577,Asia,Siberia,Ob,marsh,pagan,tundra,altai,grain,Vakhovska,5,1,1
1578,Asia,Siberia,Ob,marsh,pagan,tundra,altai,salt,Surgut,5,1,1
1579,Asia,Siberia,Ob,marsh,pagan,tundra,altai,salt,Pimsk,5,1,1
1580,Asia,Siberia,Ob,marsh,pagan,tundra,altai,copper,Igrim,5,1,1
1581,Asia,Siberia,Ob,marsh,pagan,tundra,altai,iron,Berezov,5,1,1
1582,Asia,Siberia,Ob,plains,pagan,tundra,altai,fur,Kondinsk,5,1,1
1583,Asia,Siberia,Ob,marsh,pagan,tundra,altai,iron,Obdorsk,5,1,1
1584,Asia,Siberia,Ob,marsh,pagan,tundra,altai,fur,Saleharo,5,1,1
1585,0,0,0,river,0,0,0,0,Obskaja Guba,0,0,0
1586,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fish,Kamcatka,7,1,1
1587,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fur,Sredny Hrebet,7,1,1
1588,Africa,East Africa,Ethiopia,plains,miaphysite,temperate,ethiopian,coffee,Gonder,5,1,2
1589,Africa,East Africa,Ethiopia,hill,miaphysite,temperate,ethiopian,coffee,Kefa,5,6,3
1590,Africa,East Africa,Ethiopia,hill,miaphysite,desertic,ethiopian,grain,Bale,5,2,2
1591,Asia,Central Asia,Afghanistan,hill,sunni,tundra,afghani,wool,Surkhandarya,5,5,2
1592,Asia,Central Asia,Kazakhstan,plains,sunni,temperate,turkoman,chinaware,Samarkand,5,8,11
1593,0,0,0,river,0,0,0,0,Aral Sea,0,0,0
1594,Asia,Central Asia,Kazakhstan,plains,sunni,temperate,turkoman,grain,Uzbek,5,6,6
1595,Africa,West Africa,Mauritania,desert,sunni,temperate,berber,copper,Anti Atlas,7,1,3
1596,Africa,West Africa,Mauritania,hill,sunni,temperate,berber,salt,Mdennan,7,1,1
1597,Africa,West Africa,Mauritania,hill,sunni,temperate,berber,salt,Azaouad,7,1,1
1598,Asia,Central Asia,Kazakhstan,hill,sunni,temperate,uighur,wine,Tadjikistan,7,3,4
1599,Asia,Central Asia,Kazakhstan,hill,sunni,temperate,uighur,wool,Kirgisistan,7,2,2
1600,Asia,Central Asia,Dzungaria,desert,sunni,temperate,uighur,wool,Tian Shan,7,2,2
1601,Asia,Central Asia,Dzungaria,desert,sunni,temperate,uighur,wool,Dsungaria,7,2,4
1602,Asia,Central Asia,Dzungaria,desert,sunni,temperate,uighur,wool,Bogda Shan,7,3,3
1603,Asia,Central Asia,Dzungaria,desert,sunni,temperate,uighur,wool,Chagatai,7,4,3
1604,Asia,Central Asia,Dzungaria,desert,sunni,temperate,uighur,grain,Urumqi,7,3,3
1605,Asia,Central Asia,Dzungaria,hill,buddhist,arctic,tibetan,grain,Qaidam Pendi,7,1,3
1606,Asia,Central Asia,Dzungaria,desert,confucian,temperate,han,grain,Sichuan,7,1,3
